case,policy,policy_seed,portfolio,value_gap,loss_gap,default_rate_gap
stress_loose,PPO_penalty,303,8,0.0,0.0,0.0
stress_loose,PPO_penalty,303,9,0.0,0.0,0.0
stress_loose,PPO_penalty,303,10,0.0,0.0,0.0
stress_loose,PPO_penalty,303,11,0.0,0.0,0.0
stress_loose,PPO_penalty,303,12,0.0,0.0,0.0
stress_loose,PPO_penalty,303,13,0.0,0.0,0.0
stress_loose,PPO_penalty,303,14,0.0,0.0,0.0
stress_loose,PPO_penalty,303,15,0.0,0.0,0.0
stress_loose,PPO_penalty,303,16,0.0,0.0,0.0
stress_loose,PPO_penalty,303,17,0.0,0.0,0.0
stress_loose,PPO_penalty,303,18,0.0,0.0,0.0
stress_loose,PPO_penalty,303,19,0.0,0.0,0.0
stress_loose,PPO_penalty,303,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_penalty,303,21,0.0,0.0,0.0
stress_loose,PPO_penalty,303,22,0.0,0.0,0.0
stress_loose,PPO_penalty,303,23,5.874613138728478,-8.146624229295412,0.0
stress_loose,PPO_unconstrained,101,0,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,1,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,2,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,3,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,4,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_unconstrained,101,6,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,7,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,8,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,9,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,10,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,11,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,12,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,13,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,14,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,15,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,16,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,17,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,18,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,19,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_unconstrained,101,21,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,22,0.0,0.0,0.0
stress_loose,PPO_unconstrained,101,23,5.874613138728478,-8.146624229295412,0.0
stress_loose,PPO_unconstrained,202,0,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,1,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,2,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,3,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,4,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_unconstrained,202,6,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,7,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,8,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,9,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,10,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,11,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,12,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,13,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,14,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,15,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,16,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,17,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,18,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,19,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_unconstrained,202,21,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,22,0.0,0.0,0.0
stress_loose,PPO_unconstrained,202,23,5.874613138728478,-8.146624229295412,0.0
stress_loose,PPO_unconstrained,303,0,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,1,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,2,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,3,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,4,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_unconstrained,303,6,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,7,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,8,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,9,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,10,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,11,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,12,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,13,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,14,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,15,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,16,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,17,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,18,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,19,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_unconstrained,303,21,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,22,0.0,0.0,0.0
stress_loose,PPO_unconstrained,303,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_hard,101,0,-417.6999609470266,621.634923708019,-0.08333333333333326
stress_medium,PPO_hard,101,1,-354.426444339084,467.2415524568046,0.0
stress_medium,PPO_hard,101,2,-367.3980936609978,495.6847577475153,0.08333333333333326
stress_medium,PPO_hard,101,3,-441.41973813892173,577.5024697500555,0.0
stress_medium,PPO_hard,101,4,-557.8944940500328,681.8629245150698,0.0
stress_medium,PPO_hard,101,5,-397.84974349933555,515.4784778696592,-0.08333333333333337
stress_medium,PPO_hard,101,6,-499.76828066397024,583.2858552595335,0.0
stress_medium,PPO_hard,101,7,-141.43896434693448,346.25779480064796,0.08333333333333326
stress_medium,PPO_hard,101,8,23.89833606019863,217.12684979307448,-0.16666666666666674
stress_medium,PPO_hard,101,9,-273.4096471143786,424.12574189912357,0.08333333333333326
stress_medium,PPO_hard,101,10,-429.8978393826775,628.8577782480418,0.0
stress_medium,PPO_hard,101,11,-196.96274007450984,361.48027704352785,0.0
stress_medium,PPO_hard,101,12,-374.30106661646147,491.6307576469277,0.0
stress_medium,PPO_hard,101,13,-163.69298657150324,356.78091455829247,0.08333333333333326
stress_medium,PPO_hard,101,14,-373.9372580662907,527.0548989850452,-0.08333333333333326
stress_medium,PPO_hard,101,15,-321.55086840013746,457.1943617578605,0.08333333333333337
stress_medium,PPO_hard,101,16,-357.7418489370367,428.5931726548747,0.0
stress_medium,PPO_hard,101,17,-467.91535775639227,579.0913386481261,-0.08333333333333337
stress_medium,PPO_hard,101,18,-265.87289292560945,337.1223175154132,0.0
stress_medium,PPO_hard,101,19,-320.4524185072246,455.4297816565045,0.08333333333333337
stress_medium,PPO_hard,101,20,-151.83236926937934,228.37637887436676,0.08333333333333326
stress_medium,PPO_hard,101,21,-245.81787196264997,387.0747672183868,0.0
stress_medium,PPO_hard,101,22,-284.42907250190626,412.80490773874817,0.0
stress_medium,PPO_hard,101,23,-363.50123895409433,433.6675597856706,0.08333333333333337
stress_medium,PPO_hard,202,0,-248.3656166512461,475.93451940027626,-0.08333333333333326
stress_medium,PPO_hard,202,1,-398.8671893343072,525.274404536229,0.0
stress_medium,PPO_hard,202,2,-155.1584928360155,316.6239378484529,0.08333333333333326
stress_medium,PPO_hard,202,3,-347.4427642792002,502.90526627520626,0.0
stress_medium,PPO_hard,202,4,-123.27101633133088,232.98683027181482,-0.08333333333333337
stress_medium,PPO_hard,202,5,-333.21647560294036,411.241335082932,-0.08333333333333337
stress_medium,PPO_hard,202,6,-245.90415082280902,370.10081718971355,0.0
stress_medium,PPO_hard,202,7,-42.160243730021705,203.58752211414787,0.0
stress_medium,PPO_hard,202,8,49.1764059340332,256.6406831768127,-0.16666666666666674
stress_medium,PPO_hard,202,9,-315.6698283839272,460.29087442444575,0.08333333333333326
stress_medium,PPO_hard,202,10,-201.2436368509292,337.09965321308346,0.0
stress_medium,PPO_hard,202,11,-93.09203327138533,310.06323241457017,0.0
stress_medium,PPO_hard,202,12,27.981595243950608,207.28152468017515,0.0
stress_medium,PPO_hard,202,13,17.264753145886914,257.97423945994205,0.08333333333333326
stress_medium,PPO_hard,202,14,-160.28764765178948,270.0914306319876,0.0
stress_medium,PPO_hard,202,15,-251.80535446650424,346.82307424819476,0.08333333333333337
stress_medium,PPO_hard,202,16,-411.39866276072246,466.416722028335,0.0
stress_medium,PPO_hard,202,17,-86.77585920011211,201.560498209019,-0.16666666666666663
stress_medium,PPO_hard,202,18,-255.67131432302017,309.3448149397509,0.0
stress_medium,PPO_hard,202,19,-524.2376829396751,662.2867070437685,0.08333333333333337
stress_medium,PPO_hard,202,20,-111.59611486164886,200.83680993837356,0.08333333333333326
stress_medium,PPO_hard,202,21,-192.45225709267015,336.7234453465478,0.0
stress_medium,PPO_hard,202,22,-237.88152087962828,368.9404392675997,0.0
stress_medium,PPO_hard,202,23,-68.81232350939308,98.53914371211704,0.0
stress_medium,PPO_hard,303,0,0.0,0.0,0.0
stress_medium,PPO_hard,303,1,0.0,0.0,0.0
stress_medium,PPO_hard,303,2,0.0,0.0,0.0
stress_medium,PPO_hard,303,3,0.0,0.0,0.0
stress_medium,PPO_hard,303,4,0.0,0.0,0.0
stress_medium,PPO_hard,303,5,0.0,0.0,0.0
stress_medium,PPO_hard,303,6,0.0,0.0,0.0
stress_medium,PPO_hard,303,7,0.0,0.0,0.0
stress_medium,PPO_hard,303,8,0.0,0.0,0.0
stress_medium,PPO_hard,303,9,0.0,0.0,0.0
stress_medium,PPO_hard,303,10,0.0,0.0,0.0
stress_medium,PPO_hard,303,11,0.0,0.0,0.0
stress_medium,PPO_hard,303,12,0.0,0.0,0.0
stress_medium,PPO_hard,303,13,0.0,0.0,0.0
stress_medium,PPO_hard,303,14,0.0,0.0,0.0
stress_medium,PPO_hard,303,15,0.0,0.0,0.0
stress_medium,PPO_hard,303,16,0.0,0.0,0.0
stress_medium,PPO_hard,303,17,0.0,0.0,0.0
stress_medium,PPO_hard,303,18,0.0,0.0,0.0
stress_medium,PPO_hard,303,19,0.0,0.0,0.0
stress_medium,PPO_hard,303,20,0.0,0.0,0.0
stress_medium,PPO_hard,303,21,0.0,0.0,0.0
stress_medium,PPO_hard,303,22,0.0,0.0,0.0
stress_medium,PPO_hard,303,23,0.0,0.0,0.0
stress_medium,PPO_penalty,101,0,0.0,0.0,0.0
stress_medium,PPO_penalty,101,1,0.0,0.0,0.0
stress_medium,PPO_penalty,101,2,0.0,0.0,0.0
stress_medium,PPO_penalty,101,3,0.0,0.0,0.0
stress_medium,PPO_penalty,101,4,0.0,0.0,0.0
stress_medium,PPO_penalty,101,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_penalty,101,6,0.0,0.0,0.0
stress_medium,PPO_penalty,101,7,0.0,0.0,0.0
stress_medium,PPO_penalty,101,8,0.0,0.0,0.0
stress_medium,PPO_penalty,101,9,0.0,0.0,0.0
stress_medium,PPO_penalty,101,10,0.0,0.0,0.0
stress_medium,PPO_penalty,101,11,0.0,0.0,0.0
stress_medium,PPO_penalty,101,12,0.0,0.0,0.0
stress_medium,PPO_penalty,101,13,0.0,0.0,0.0
stress_medium,PPO_penalty,101,14,0.0,0.0,0.0
stress_medium,PPO_penalty,101,15,0.0,0.0,0.0
stress_medium,PPO_penalty,101,16,0.0,0.0,0.0
stress_medium,PPO_penalty,101,17,0.0,0.0,0.0
stress_medium,PPO_penalty,101,18,0.0,0.0,0.0
stress_medium,PPO_penalty,101,19,0.0,0.0,0.0
stress_medium,PPO_penalty,101,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_penalty,101,21,0.0,0.0,0.0
stress_medium,PPO_penalty,101,22,0.0,0.0,0.0
stress_medium,PPO_penalty,101,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_penalty,202,0,0.0,0.0,0.0
stress_medium,PPO_penalty,202,1,0.0,0.0,0.0
stress_medium,PPO_penalty,202,2,0.0,0.0,0.0
stress_medium,PPO_penalty,202,3,0.0,0.0,0.0
stress_medium,PPO_penalty,202,4,0.0,0.0,0.0
stress_medium,PPO_penalty,202,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_penalty,202,6,0.0,0.0,0.0
stress_medium,PPO_penalty,202,7,0.0,0.0,0.0
stress_medium,PPO_penalty,202,8,0.0,0.0,0.0
stress_medium,PPO_penalty,202,9,0.0,0.0,0.0
stress_medium,PPO_penalty,202,10,0.0,0.0,0.0
stress_medium,PPO_penalty,202,11,0.0,0.0,0.0
stress_medium,PPO_penalty,202,12,0.0,0.0,0.0
stress_medium,PPO_penalty,202,13,0.0,0.0,0.0
stress_medium,PPO_penalty,202,14,0.0,0.0,0.0
stress_medium,PPO_penalty,202,15,0.0,0.0,0.0
stress_medium,PPO_penalty,202,16,0.0,0.0,0.0
stress_medium,PPO_penalty,202,17,0.0,0.0,0.0
stress_medium,PPO_penalty,202,18,0.0,0.0,0.0
stress_medium,PPO_penalty,202,19,0.0,0.0,0.0
stress_medium,PPO_penalty,202,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_penalty,202,21,0.0,0.0,0.0
stress_medium,PPO_penalty,202,22,0.0,0.0,0.0
stress_medium,PPO_penalty,202,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_penalty,303,0,0.0,0.0,0.0
stress_medium,PPO_penalty,303,1,0.0,0.0,0.0
stress_medium,PPO_penalty,303,2,0.0,0.0,0.0
stress_medium,PPO_penalty,303,3,0.0,0.0,0.0
stress_medium,PPO_penalty,303,4,0.0,0.0,0.0
stress_medium,PPO_penalty,303,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_penalty,303,6,0.0,0.0,0.0
stress_medium,PPO_penalty,303,7,0.0,0.0,0.0
stress_medium,PPO_penalty,303,8,0.0,0.0,0.0
stress_medium,PPO_penalty,303,9,0.0,0.0,0.0
stress_medium,PPO_penalty,303,10,0.0,0.0,0.0
stress_medium,PPO_penalty,303,11,0.0,0.0,0.0
stress_medium,PPO_penalty,303,12,0.0,0.0,0.0
stress_medium,PPO_penalty,303,13,0.0,0.0,0.0
stress_medium,PPO_penalty,303,14,0.0,0.0,0.0
stress_medium,PPO_penalty,303,15,0.0,0.0,0.0
stress_medium,PPO_penalty,303,16,0.0,0.0,0.0
stress_medium,PPO_penalty,303,17,0.0,0.0,0.0
stress_medium,PPO_penalty,303,18,0.0,0.0,0.0
stress_medium,PPO_penalty,303,19,0.0,0.0,0.0
stress_medium,PPO_penalty,303,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_penalty,303,21,0.0,0.0,0.0
stress_medium,PPO_penalty,303,22,0.0,0.0,0.0
stress_medium,PPO_penalty,303,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_unconstrained,101,0,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,1,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,2,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,3,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,4,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_unconstrained,101,6,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,7,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,8,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,9,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,10,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,11,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,12,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,13,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,14,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,15,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,16,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,17,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,18,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,19,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_unconstrained,101,21,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,22,0.0,0.0,0.0
stress_medium,PPO_unconstrained,101,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_unconstrained,202,0,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,1,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,2,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,3,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,4,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_unconstrained,202,6,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,7,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,8,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,9,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,10,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,11,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,12,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,13,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,14,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,15,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,16,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,17,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,18,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,19,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_unconstrained,202,21,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,22,0.0,0.0,0.0
stress_medium,PPO_unconstrained,202,23,5.874613138728478,-8.146624229295412,0.0
stress_medium,PPO_unconstrained,303,0,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,1,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,2,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,3,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,4,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,5,8.301371647181668,-8.559404201407233,0.0
stress_medium,PPO_unconstrained,303,6,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,7,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,8,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,9,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,10,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,11,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,12,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,13,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,14,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,15,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,16,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,17,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,18,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,19,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,20,-1.9421494797493324,0.0,0.0
stress_medium,PPO_unconstrained,303,21,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,22,0.0,0.0,0.0
stress_medium,PPO_unconstrained,303,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_hard,101,0,-417.6999609470266,621.634923708019,-0.08333333333333326
stress_tight,PPO_hard,101,1,-354.426444339084,467.2415524568046,0.0
stress_tight,PPO_hard,101,2,-367.3980936609978,495.6847577475153,0.08333333333333326
stress_tight,PPO_hard,101,3,-441.41973813892173,577.5024697500555,0.0
stress_tight,PPO_hard,101,4,-557.8944940500328,681.8629245150698,0.0
stress_tight,PPO_hard,101,5,-397.84974349933555,515.4784778696592,-0.08333333333333337
stress_tight,PPO_hard,101,6,-499.76828066397024,583.2858552595335,0.0
stress_tight,PPO_hard,101,7,-141.43896434693448,346.25779480064796,0.08333333333333326
stress_tight,PPO_hard,101,8,23.89833606019863,217.12684979307448,-0.16666666666666674
stress_tight,PPO_hard,101,9,-273.4096471143786,424.12574189912357,0.08333333333333326
stress_tight,PPO_hard,101,10,-429.8978393826775,628.8577782480418,0.0
stress_tight,PPO_hard,101,11,-196.96274007450984,361.48027704352785,0.0
stress_tight,PPO_hard,101,12,-374.30106661646147,491.6307576469277,0.0
stress_tight,PPO_hard,101,13,-163.69298657150324,356.78091455829247,0.08333333333333326
stress_tight,PPO_hard,101,14,-373.9372580662907,527.0548989850452,-0.08333333333333326
stress_tight,PPO_hard,101,15,-321.55086840013746,457.1943617578605,0.08333333333333337
stress_tight,PPO_hard,101,16,-357.7418489370367,428.5931726548747,0.0
stress_tight,PPO_hard,101,17,-467.91535775639227,579.0913386481261,-0.08333333333333337
stress_tight,PPO_hard,101,18,-265.87289292560945,337.1223175154132,0.0
stress_tight,PPO_hard,101,19,-320.4524185072246,455.4297816565045,0.08333333333333337
stress_tight,PPO_hard,101,20,-151.83236926937934,228.37637887436676,0.08333333333333326
stress_tight,PPO_hard,101,21,-245.81787196264997,387.0747672183868,0.0
stress_tight,PPO_hard,101,22,-284.42907250190626,412.80490773874817,0.0
stress_tight,PPO_hard,101,23,-363.50123895409433,433.6675597856706,0.08333333333333337
stress_tight,PPO_hard,202,0,-248.3656166512461,475.93451940027626,-0.08333333333333326
stress_tight,PPO_hard,202,1,-356.7704752552671,475.39087321043667,0.0
stress_tight,PPO_hard,202,2,-184.4718936492693,355.808384756554,0.08333333333333326
stress_tight,PPO_hard,202,3,-501.1891809549845,644.512003487727,0.0
stress_tight,PPO_hard,202,4,-90.65971003218783,197.94649921247924,-0.08333333333333337
stress_tight,PPO_hard,202,5,-333.21647560294036,411.241335082932,-0.08333333333333337
stress_tight,PPO_hard,202,6,-260.6768364284085,386.86419347541823,0.0
stress_tight,PPO_hard,202,7,-24.94671558537044,183.9217261811931,0.0
stress_tight,PPO_hard,202,8,136.2746925625475,183.85819484622914,-0.16666666666666674
stress_tight,PPO_hard,202,9,-252.45018291540134,411.8765207139436,0.0
stress_tight,PPO_hard,202,10,-250.5696494234436,401.79662879267676,0.0
stress_tight,PPO_hard,202,11,-66.87566561026614,278.654080602739,0.0
stress_tight,PPO_hard,202,12,98.4413457080037,154.5802028633484,0.0
stress_tight,PPO_hard,202,13,17.264753145886914,257.97423945994205,0.08333333333333326
stress_tight,PPO_hard,202,14,-161.01396478483503,270.0914306319876,0.0
stress_tight,PPO_hard,202,15,-201.2915314997325,289.55016138904205,0.08333333333333337
stress_tight,PPO_hard,202,16,-443.97979616371197,501.8213885952632,0.0
stress_tight,PPO_hard,202,17,-129.3366809149445,247.50516024323838,-0.16666666666666663
stress_tight,PPO_hard,202,18,-255.67131432302017,309.3448149397509,0.0
stress_tight,PPO_hard,202,19,-553.6988898732775,700.4812076453038,0.08333333333333337
stress_tight,PPO_hard,202,20,-140.72475293104958,241.88972692376728,0.08333333333333326
stress_tight,PPO_hard,202,21,-189.01792345363754,364.55515457056276,0.0
stress_tight,PPO_hard,202,22,-246.62994992028268,379.6892212037553,0.0
stress_tight,PPO_hard,202,23,-92.89682200024208,123.47709795677702,0.0
stress_tight,PPO_hard,303,0,0.0,0.0,0.0
stress_tight,PPO_hard,303,1,0.0,0.0,0.0
stress_tight,PPO_hard,303,2,0.0,0.0,0.0
stress_tight,PPO_hard,303,3,0.0,0.0,0.0
stress_tight,PPO_hard,303,4,0.0,0.0,0.0
stress_tight,PPO_hard,303,5,0.0,0.0,0.0
stress_tight,PPO_hard,303,6,0.0,0.0,0.0
stress_tight,PPO_hard,303,7,0.0,0.0,0.0
stress_tight,PPO_hard,303,8,0.0,0.0,0.0
stress_tight,PPO_hard,303,9,0.0,0.0,0.0
stress_tight,PPO_hard,303,10,0.0,0.0,0.0
stress_tight,PPO_hard,303,11,0.0,0.0,0.0
stress_tight,PPO_hard,303,12,0.0,0.0,0.0
stress_tight,PPO_hard,303,13,0.0,0.0,0.0
stress_tight,PPO_hard,303,14,0.0,0.0,0.0
stress_tight,PPO_hard,303,15,0.0,0.0,0.0
stress_tight,PPO_hard,303,16,0.0,0.0,0.0
stress_tight,PPO_hard,303,17,0.0,0.0,0.0
stress_tight,PPO_hard,303,18,0.0,0.0,0.0
stress_tight,PPO_hard,303,19,0.0,0.0,0.0
stress_tight,PPO_hard,303,20,0.0,0.0,0.0
stress_tight,PPO_hard,303,21,0.0,0.0,0.0
stress_tight,PPO_hard,303,22,0.0,0.0,0.0
stress_tight,PPO_hard,303,23,0.0,0.0,0.0
stress_tight,PPO_penalty,101,0,0.0,0.0,0.0
stress_tight,PPO_penalty,101,1,0.0,0.0,0.0
stress_tight,PPO_penalty,101,2,0.0,0.0,0.0
stress_tight,PPO_penalty,101,3,0.0,0.0,0.0
stress_tight,PPO_penalty,101,4,0.0,0.0,0.0
stress_tight,PPO_penalty,101,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_penalty,101,6,0.0,0.0,0.0
stress_tight,PPO_penalty,101,7,0.0,0.0,0.0
stress_tight,PPO_penalty,101,8,0.0,0.0,0.0
stress_tight,PPO_penalty,101,9,0.0,0.0,0.0
stress_tight,PPO_penalty,101,10,0.0,0.0,0.0
stress_tight,PPO_penalty,101,11,0.0,0.0,0.0
stress_tight,PPO_penalty,101,12,0.0,0.0,0.0
stress_tight,PPO_penalty,101,13,0.0,0.0,0.0
stress_tight,PPO_penalty,101,14,0.0,0.0,0.0
stress_tight,PPO_penalty,101,15,0.0,0.0,0.0
stress_tight,PPO_penalty,101,16,0.0,0.0,0.0
stress_tight,PPO_penalty,101,17,0.0,0.0,0.0
stress_tight,PPO_penalty,101,18,0.0,0.0,0.0
stress_tight,PPO_penalty,101,19,0.0,0.0,0.0
stress_tight,PPO_penalty,101,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_penalty,101,21,0.0,0.0,0.0
stress_tight,PPO_penalty,101,22,0.0,0.0,0.0
stress_tight,PPO_penalty,101,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_penalty,202,0,0.0,0.0,0.0
stress_tight,PPO_penalty,202,1,0.0,0.0,0.0
stress_tight,PPO_penalty,202,2,0.0,0.0,0.0
stress_tight,PPO_penalty,202,3,0.0,0.0,0.0
stress_tight,PPO_penalty,202,4,0.0,0.0,0.0
stress_tight,PPO_penalty,202,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_penalty,202,6,0.0,0.0,0.0
stress_tight,PPO_penalty,202,7,0.0,0.0,0.0
stress_tight,PPO_penalty,202,8,0.0,0.0,0.0
stress_tight,PPO_penalty,202,9,0.0,0.0,0.0
stress_tight,PPO_penalty,202,10,0.0,0.0,0.0
stress_tight,PPO_penalty,202,11,0.0,0.0,0.0
stress_tight,PPO_penalty,202,12,0.0,0.0,0.0
stress_tight,PPO_penalty,202,13,0.0,0.0,0.0
stress_tight,PPO_penalty,202,14,0.0,0.0,0.0
