case,kind,policy,policy_seed,value,revenue,loss,portfolio_loss,reward,default_rate,delinquent_rate,mean_ead,mean_el,budget_utilization,el_violation_rate,any_violation_rate,violation_magnitude,worst_violation,inherited_violation_rate,top_decile_el_share,high_risk_share,increase_rate,decrease_rate,rejection_rate,hard_nonworsening,value_per_ead,decisions,portfolio_months,seconds,solver_exact_fraction,distinct_increase_share,reversals_per_customer,limit_growth,stress_loss,ead_before_stress,true_violation_rate,predicted_safe_true_violated_rate,predicted_violated_true_safe_rate,both_violated_rate,both_safe_rate,true_el_mc_se
normal_medium,main,Myopic,-1,-822.8083379688641,984.2176655830021,1661.009617085532,19932.115405026383,-822.8083379688641,0.5659722222222222,0.15953416247892274,4022.4369365773787,129.1476230654767,0.8609841537698446,0.3333333333333333,0.3333333333333333,18.196568873168868,103.00091692733714,0.3524305555555555,0.480603168488166,0.2964686440696201,0.33190828992816157,0.21463931067341327,0.15223096325045907,1.0,-0.25764166171182457,185.41666666666666,24.0,0.8404244749884432,1.0,0.8055555555555555,2.3541666666666665,-0.12443508322318247,0.0,,0.15277777777777776,0.02256944444444442,0.203125,0.1302083333333333,0.6440972222222222,2.4897036950870395
normal_medium,main,PPO_hard,101,-695.8556625438241,596.9247389306552,1203.5243948708896,14442.292738450677,-695.8556625438241,0.6354166666666666,0.1971212021056431,1695.9736856486998,67.71469958501564,0.4514313305667708,0.16666666666666666,0.16840277777777776,10.08129935077222,69.32416243448353,0.18749999999999997,0.4989210028410053,0.25711571290088436,0.0,0.9619598903309979,0.0004251700680272083,1.0,-0.45254459139453457,172.41666666666666,24.0,0.5082198541737549,,0.0,0.0,-0.9616055683924425,0.0,,0.1006944444444444,0.02430555555555554,0.09027777777777775,0.07638888888888885,0.8090277777777778,1.5069048505693565
normal_medium,main,PPO_hard,202,-447.7730005459073,692.5167552697563,1038.510161778115,12462.121941337378,-447.7730005459073,0.579861111111111,0.1901206736502403,1850.005854049892,64.29344196046183,0.42862294640307885,0.14062499999999997,0.14236111111111108,7.196602632382581,54.13582021702853,0.15451388888888887,0.45661734658748476,0.23401412919140285,0.0,0.2730177341415078,0.0,1.0,-0.2891291348113664,178.83333333333334,24.0,0.5196995749962904,,0.0,0.0,-0.8006777045975552,0.0,,0.07465277777777775,0.013888888888888873,0.07986111111111106,0.06076388888888886,0.8454861111111112,1.416801342900072
normal_medium,main,PPO_hard,303,-696.5574782007775,374.89239090619026,1014.5504401678603,12174.605282014323,-696.5574782007775,0.6944444444444445,0.201863909681788,1074.4814324981746,45.2243152530474,0.301495435020316,0.10763888888888885,0.11111111111111109,4.332895972738588,42.190151868015164,0.12499999999999996,0.5456799270369179,0.23708966544845178,0.0,0.6854002543101215,0.0007264150943396209,1.0,-0.686502086561119,151.79166666666666,24.0,0.44051275833529263,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.131491327067245
normal_medium,main,PPO_penalty,101,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-748.7451232537592,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4403449333282576,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_penalty,202,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-748.7451232537592,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.43324656249509036,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_penalty,303,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-748.7451232537592,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4369948583334917,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_unconstrained,101,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.441664312495656,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_unconstrained,202,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.44107359999907203,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_unconstrained,303,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.44647188333328813,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,RiskBased,-1,-679.3748622576726,824.5774060742339,1382.1056313731744,16585.267576478098,-679.3748622576726,0.625,0.182842596265989,2908.5526342686476,85.1792980888698,0.567861987259132,0.19270833333333334,0.19618055555555555,10.914106610681964,74.575449974855,0.20486111111111108,0.461148215939017,0.22232978294419867,0.08678887801498197,0.4134607574381435,0.015173104874016791,1.0,-0.29371027893046675,172.95833333333334,24.0,0.4546011208391671,1.0,0.21874999999999997,0.1284722222222222,-0.5683345425943394,0.0,,0.10763888888888885,0.02256944444444442,0.10763888888888885,0.08506944444444442,0.7847222222222222,1.868635533542393
normal_medium,main,Static,-1,-1251.7824945119698,994.5906189466356,2095.1533614480763,25141.840337376914,-1251.7824945119698,0.625,0.17626585075022197,3343.7958683976062,130.51058080594325,0.8700705387062883,0.3819444444444444,0.40277777777777773,27.496792569561006,141.58713086824528,0.3819444444444444,0.5071012121980776,0.35324966180945155,0.0,0.0,0.0,1.0,-0.42265208923056696,176.70833333333334,24.0,0.4533048583349834,1.0,0.0,0.0,-0.6134554435673493,0.0,,0.20138888888888884,0.02256944444444442,0.20312499999999997,0.17881944444444442,0.595486111111111,2.9163271930051757
normal_tight,main,BufferedRiskBased,-1,-680.4064640057934,823.8340278656777,1382.4733208982382,16589.67985077886,-680.4064640057934,0.625,0.1832788216527682,2849.2844510892405,84.860798695339,0.9428977632815445,0.36284722222222215,0.3663194444444444,27.196649836124312,134.27631545089588,0.36284722222222215,0.4635851981547869,0.22565079917188605,0.07873765531075168,0.41375286874725276,0.03878595785631419,1.0,-0.2979551162872069,172.95833333333334,24.0,0.5315984041711393,1.0,0.2083333333333333,0.11458333333333331,-0.5767494823197945,0.0,,0.21701388888888887,0.02256944444444442,0.16840277777777776,0.19444444444444442,0.6145833333333334,1.872501109636744
normal_tight,main,Decrease20,-1,-696.5574782007775,374.89239090619026,1014.5504401678603,12174.605282014323,-696.5574782007775,0.6944444444444445,0.201863909681788,1074.4814324981746,45.2243152530474,0.5024923917005267,0.21006944444444442,0.21354166666666663,14.342786983392925,100.42235624893942,0.21354166666666663,0.5456799270369179,0.23708966544845178,0.0,0.6854002543101215,0.0007264150943396209,1.0,-0.686502086561119,151.79166666666666,24.0,0.38919838750249863,1.0,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.131491327067245
normal_tight,main,Greedy,-1,-715.4502113580887,909.273165424867,1490.4775804736585,17885.730965683902,-715.4502113580887,0.5590277777777778,0.16525145107019215,3483.5588227686126,114.23977186787802,1.269330798531978,0.5538194444444444,0.5538194444444444,41.31935685738902,164.569209009518,0.5572916666666666,0.4872074360316297,0.27422027819018285,0.2459772514706913,0.13428853924387155,0.139446884260058,1.0,-0.2496671620501524,186.0,24.0,0.5951552166758726,0.0,0.576388888888889,1.2326388888888888,-0.2916672696445604,0.0,,0.2378472222222222,0.010416666666666656,0.3263888888888889,0.22743055555555555,0.4357638888888889,2.224586068046922
normal_tight,main,Myopic,-1,-719.3544745093764,908.655756631311,1493.2852173536046,17919.422608243254,-719.3544745093764,0.5868055555555556,0.17237277051323155,3271.87425295558,104.97312479426927,1.1663680532696585,0.4982638888888889,0.4982638888888889,34.30218141866717,148.8098419799437,0.5069444444444444,0.47878710530978413,0.27581533284702203,0.2839918195898114,0.28014142389881197,0.21079906472462864,1.0,-0.26966989449200945,183.20833333333334,24.0,0.960216591663387,1.0,0.642361111111111,1.986111111111111,-0.2719448952587447,0.0,,0.24131944444444442,0.02083333333333331,0.27777777777777773,0.22048611111111108,0.48090277777777773,2.25424979759766
normal_tight,main,PPO_hard,101,-695.8556625438241,596.9247389306552,1203.5243948708896,14442.292738450677,-695.8556625438241,0.6354166666666666,0.1971212021056431,1695.9736856486998,67.71469958501564,0.7523855509446181,0.2899305555555555,0.2899305555555555,24.09923472279844,128.79067880229664,0.29340277777777773,0.4989210028410053,0.25711571290088436,0.0,0.9619598903309979,0.0004251700680272083,1.0,-0.45254459139453457,172.41666666666666,24.0,0.5544470708361283,,0.0,0.0,-0.9616055683924425,0.0,,0.203125,0.032986111111111084,0.11979166666666663,0.17013888888888887,0.6770833333333334,1.5069048505693565
normal_tight,main,PPO_hard,202,-448.44575328516095,697.6760293499402,1043.5934773635538,12523.121728362647,-448.44575328516095,0.579861111111111,0.18948652247846245,1864.2330711270035,64.18267146309957,0.7131407940344395,0.23263888888888887,0.234375,18.51137300015272,112.84168405984019,0.23611111111111108,0.4509591111179816,0.23402933832749792,0.0,0.2701927767349629,0.0,1.0,-0.28261881111165743,179.0,24.0,0.5754299416730646,,0.0,0.0,-0.7995187797575314,0.0,,0.15451388888888887,0.024305555555555528,0.10243055555555552,0.1302083333333333,0.7430555555555555,1.4126887323253605
normal_tight,main,PPO_hard,303,-696.5574782007775,374.89239090619026,1014.5504401678603,12174.605282014323,-696.5574782007775,0.6944444444444445,0.201863909681788,1074.4814324981746,45.2243152530474,0.5024923917005267,0.21006944444444442,0.21354166666666663,14.342786983392925,100.42235624893942,0.21354166666666663,0.5456799270369179,0.23708966544845178,0.0,0.6854002543101215,0.0007264150943396209,1.0,-0.686502086561119,151.79166666666666,24.0,0.5029423375041612,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.131491327067245
normal_tight,main,PPO_penalty,101,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-868.866160291896,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4590685833245516,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_penalty,202,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-868.866160291896,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.464387970835863,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_penalty,303,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-868.866160291896,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4614513208410547,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_unconstrained,101,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4841490625064277,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_unconstrained,202,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4765370250145982,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_unconstrained,303,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4670180083436814,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,RiskBased,-1,-680.4064640057934,823.8340278656777,1382.4733208982382,16589.67985077886,-680.4064640057934,0.625,0.1832788216527682,2849.2844510892405,84.860798695339,0.9428977632815445,0.36284722222222215,0.3663194444444444,27.196649836124312,134.27631545089588,0.36284722222222215,0.4635851981547869,0.22565079917188605,0.07873765531075168,0.41375286874725276,0.03878595785631419,1.0,-0.2979551162872069,172.95833333333334,24.0,0.45991012500599027,1.0,0.2083333333333333,0.11458333333333331,-0.5767494823197945,0.0,,0.21701388888888887,0.02256944444444442,0.16840277777777776,0.19444444444444442,0.6145833333333334,1.872501109636744
normal_tight,main,Static,-1,-1251.7824945119698,994.5906189466356,2095.1533614480763,25141.840337376914,-1251.7824945119698,0.625,0.17626585075022197,3343.7958683976062,130.51058080594325,1.4501175645104807,0.6197916666666666,0.638888888888889,57.010153599014814,201.58713086824528,0.6197916666666666,0.5071012121980776,0.35324966180945155,0.0,0.0,0.0,1.0,-0.42265208923056696,176.70833333333334,24.0,0.4613605875007731,1.0,0.0,0.0,-0.6134554435673493,0.0,,0.30902777777777773,0.006944444444444438,0.3177083333333333,0.3020833333333333,0.3732638888888889,2.9163271930051757
order_fixed,order,BufferedRiskBased,-1,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.4379659124970203,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_fixed,order,Decrease20,-1,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.3682899874984286,1.0,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,Greedy,-1,-908.3381609794739,1052.9198448042798,1803.3807549035712,21640.569058842855,-908.3381609794739,0.5625,0.1573260182118182,4109.850122622614,141.93341753336637,0.9462227835557758,0.390625,0.390625,27.133934348855178,143.9105022760607,0.3958333333333333,0.47851152759361176,0.293557262363655,0.3124580902296397,0.14768408610793818,0.09912871780141126,1.0,-0.23055462439160798,187.25,24.0,0.48802543748752214,0.0,0.7083333333333334,1.9270833333333333,-0.2890931758334833,0.0,,0.14062499999999997,0.005208333333333325,0.2552083333333333,0.13541666666666663,0.6041666666666666,2.891941954822676
order_fixed,order,Myopic,-1,-895.563724940605,1122.342481877805,1848.854117637366,22186.24941164839,-895.563724940605,0.5729166666666666,0.16551983026321773,4172.267496642511,147.20755370497156,0.9813836913664771,0.40625,0.40625,25.2966369760381,124.30704221001422,0.4270833333333333,0.4716576498241664,0.3222723835499324,0.32116059649727613,0.24031777857093164,0.16438184828610916,1.0,-0.23126475218690426,185.5,24.0,0.8154019500070717,1.0,0.7291666666666666,2.8229166666666665,-0.19308308205209773,0.0,,0.1614583333333333,0.01041666666666665,0.2552083333333333,0.15104166666666663,0.5833333333333334,3.064090331409172
order_fixed,order,PPO_hard,101,-768.0006117700482,645.186918168303,1315.705168624573,15788.462023494876,-768.0006117700482,0.625,0.18962452662073095,1840.377254394473,75.14586285256414,0.5009724190170942,0.18749999999999997,0.18749999999999997,13.11616351419498,89.95574956891274,0.21875,0.49057264706483883,0.27528092969769735,0.0,0.9763138386681798,0.0,1.0,-0.4331571905576755,173.875,24.0,0.47169841251161415,,0.0,0.0,-0.9616622781134526,0.0,,0.09374999999999994,0.010416666666666663,0.10416666666666664,0.08333333333333329,0.8020833333333333,1.7452150326879956
order_fixed,order,PPO_hard,202,-467.456616955344,765.6788012496036,1119.4070888434771,13432.885066121728,-467.456616955344,0.5625,0.1860551121020674,2044.2665111537613,74.31271304983709,0.4954180869989138,0.15624999999999997,0.15624999999999997,10.477165811070783,76.4721162770108,0.1770833333333333,0.42970621467968106,0.26022099187567643,0.0,0.2652499729802681,0.0,1.0,-0.239695688675575,182.0,24.0,0.4997905624913983,,0.0,0.0,-0.7857559220132295,0.0,,0.0833333333333333,0.01041666666666665,0.08333333333333329,0.07291666666666664,0.8333333333333334,1.6291480234952767
order_fixed,order,PPO_hard,303,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.42544951252057217,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_penalty,101,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-866.650364888778,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.47889957499864977,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_penalty,202,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-866.650364888778,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4101415125041967,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_penalty,303,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-866.650364888778,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.40520746249239886,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_unconstrained,101,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4281330124940723,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_unconstrained,202,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4849473625217797,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_unconstrained,303,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4688374125107657,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,RiskBased,-1,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.44519476250570733,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_fixed,order,Static,-1,-1488.2326491483477,1127.7890820537982,2442.274385453608,29307.292625443293,-1488.2326491483477,0.6458333333333334,0.17159379549744597,3679.9644192208566,150.98612756300687,1.006574183753379,0.44270833333333337,0.44270833333333337,34.965315075539976,162.673389003399,0.44270833333333337,0.4797987410964226,0.3769388584083854,0.0,0.0,0.0,1.0,-0.4176358518390199,174.75,24.0,0.4159934375056764,1.0,0.0,0.0,-0.6431971482643121,0.0,,0.19791666666666663,0.01041666666666665,0.2552083333333333,0.18749999999999994,0.546875,3.512175852448038
order_reverse,order,BufferedRiskBased,-1,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.44924295000964776,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_reverse,order,Decrease20,-1,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.3649910624953918,1.0,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_reverse,order,Greedy,-1,-908.3381609794739,1052.9198448042798,1803.3807549035712,21640.569058842855,-908.3381609794739,0.5625,0.1573260182118182,4109.850122622614,141.93341753336637,0.9462227835557758,0.390625,0.390625,27.133934348855178,143.9105022760607,0.3958333333333333,0.47851152759361176,0.293557262363655,0.3124580902296397,0.14768408610793818,0.09912871780141126,1.0,-0.23055462439160798,187.25,24.0,0.49357633748149965,0.0,0.7083333333333334,1.9270833333333333,-0.2890931758334833,0.0,,0.14062499999999997,0.005208333333333325,0.2552083333333333,0.13541666666666663,0.6041666666666666,2.891941954822676
order_reverse,order,Myopic,-1,-891.4982477048148,1123.6564011142189,1845.8104596780104,22149.725516136124,-891.4982477048148,0.5729166666666666,0.16682495040206896,4136.941818445724,147.35806109477338,0.9823870739651559,0.421875,0.421875,26.179639313164266,127.14571261140034,0.4479166666666667,0.473995334917842,0.3295728169852496,0.31155729295573775,0.23863094418556993,0.17619892135267112,1.0,-0.23072047387261166,185.5,24.0,0.8000379625154892,1.0,0.71875,2.78125,-0.22242574846478183,0.0,,0.17187499999999997,0.005208333333333325,0.2552083333333333,0.16666666666666663,0.5729166666666666,3.079114202029438
