case,policy,metric,mean,lower,upper,portfolio_sd,training_seed_sd
pd_under,BufferedRiskBased,loss,1745.05496175706,1580.9067113313267,1926.0603702153574,291.7527409025792,0.0
pd_under,BufferedRiskBased,default_rate,0.6145833333333334,0.53125,0.6979166666666667,0.13316581738807792,0.0
pd_under,BufferedRiskBased,el_violation_rate,0.11458333333333331,0.062499999999999986,0.16419270833333316,0.07952612628504395,0.0
pd_under,BufferedRiskBased,true_violation_rate,0.1458333333333333,0.1118489583333333,0.1822916666666666,0.054554472558998084,0.0
pd_under,Decrease20,value,-796.5915465311973,-1003.1287719161971,-616.5231007353024,319.63485757479305,0.0
pd_under,Decrease20,loss,1138.5464468706296,974.780925863006,1347.6632892920595,304.7900409398794,0.0
pd_under,Decrease20,default_rate,0.6979166666666666,0.6666666666666666,0.7291666666666667,0.06200198409523708,0.0
pd_under,Decrease20,el_violation_rate,0.052083333333333315,0.02604166666666665,0.08333333333333331,0.048540197709226456,0.0
pd_under,Decrease20,true_violation_rate,0.08333333333333329,0.057291666666666616,0.11210937499999984,0.044543540318737404,0.0
pd_under,Greedy,value,-913.1275944718686,-1007.0885996954844,-831.5958294017662,136.81511525122968,0.0
pd_under,Greedy,loss,1889.2285244044656,1771.2490993155684,2018.9073258425929,198.1737048177175,0.0
pd_under,Greedy,default_rate,0.5625,0.5208333333333333,0.6145833333333333,0.07386710503565985,0.0
pd_under,Greedy,el_violation_rate,0.26041666666666663,0.18229166666666663,0.34895833333333337,0.13129014881019513,0.0
pd_under,Greedy,true_violation_rate,0.14583333333333331,0.10937499999999996,0.18749999999999997,0.06299407883487121,0.0
pd_under,Myopic,value,-1115.7496228379296,-1307.4455890536817,-930.1926453936386,312.5855888605426,0.0
pd_under,Myopic,loss,2144.1455102965665,1907.0204350180557,2361.819476890542,359.1533623625098,0.0
pd_under,Myopic,default_rate,0.5833333333333333,0.5208333333333333,0.6458333333333334,0.10910894511799618,0.0
pd_under,Myopic,el_violation_rate,0.359375,0.278515625,0.43229166666666663,0.12387890112063937,0.0
pd_under,Myopic,true_violation_rate,0.21354166666666663,0.15624999999999997,0.27604166666666663,0.09563255364916447,0.0
pd_under,PPO_hard,value,-716.7486828619044,-929.2326621351158,-511.5374515993445,317.6721389840056,114.42789812069417
pd_under,PPO_hard,loss,1235.2250888791225,1048.0887245809124,1440.2554055699222,298.10562674508253,89.68332196074715
pd_under,PPO_hard,default_rate,0.6423611111111112,0.576388888888889,0.6979166666666666,0.06874649261535876,0.049227246106797996
pd_under,PPO_hard,el_violation_rate,0.07118055555555554,0.02942708333333332,0.11896701388888882,0.06448031124241624,0.021049228564205102
pd_under,PPO_hard,true_violation_rate,0.0833333333333333,0.05117187499999997,0.12152777777777772,0.052495065695726005,0.010416666666666657
pd_under,PPO_penalty,value,-796.5915465311973,-1000.0072528048362,-628.6704778860282,319.63485757479305,0.0
pd_under,PPO_penalty,loss,1138.5464468706296,979.5153857423006,1339.2553354440965,304.7900409398794,0.0
pd_under,PPO_penalty,default_rate,0.6979166666666666,0.65625,0.7291666666666666,0.06200198409523708,0.0
pd_under,PPO_penalty,el_violation_rate,0.052083333333333315,0.020833333333333325,0.08085937499999986,0.048540197709226456,0.0
pd_under,PPO_penalty,true_violation_rate,0.08333333333333329,0.05729166666666661,0.10937499999999996,0.044543540318737404,0.0
pd_under,PPO_unconstrained,value,-796.5915465311973,-1000.0072528048362,-628.6704778860282,319.63485757479305,0.0
pd_under,PPO_unconstrained,loss,1138.5464468706296,979.5153857423006,1339.2553354440965,304.7900409398794,0.0
pd_under,PPO_unconstrained,default_rate,0.6979166666666666,0.65625,0.7291666666666666,0.06200198409523708,0.0
pd_under,PPO_unconstrained,el_violation_rate,0.052083333333333315,0.020833333333333325,0.08085937499999986,0.048540197709226456,0.0
pd_under,PPO_unconstrained,true_violation_rate,0.08333333333333329,0.05729166666666661,0.10937499999999996,0.044543540318737404,0.0
pd_under,RiskBased,value,-858.3803224802784,-1047.7758585306808,-679.8599013877468,330.52751545324725,0.0
pd_under,RiskBased,loss,1745.05496175706,1580.9067113313267,1926.0603702153574,291.7527409025792,0.0
pd_under,RiskBased,default_rate,0.6145833333333334,0.53125,0.6979166666666667,0.13316581738807792,0.0
pd_under,RiskBased,el_violation_rate,0.11458333333333331,0.062499999999999986,0.16419270833333316,0.07952612628504395,0.0
pd_under,RiskBased,true_violation_rate,0.1458333333333333,0.1118489583333333,0.1822916666666666,0.054554472558998084,0.0
pd_under,Static,value,-1488.2326491483477,-1732.694541667311,-1262.7901396922134,375.1337988373068,0.0
pd_under,Static,loss,2442.274385453608,2238.0155047714366,2648.1061825476245,325.0895151226942,0.0
pd_under,Static,default_rate,0.6458333333333333,0.5833333333333334,0.71875,0.10681165741027596,0.0
pd_under,Static,el_violation_rate,0.22395833333333331,0.14583333333333331,0.3127604166666664,0.12782036471126437,0.0
pd_under,Static,true_violation_rate,0.19791666666666663,0.1614583333333333,0.22916666666666663,0.05786375623578448,0.0
portfolio_world_0,BufferedRiskBased,value,-1496.1837413559376,-1749.72780550798,-1253.2858838854988,432.64755200060597,0.0
portfolio_world_0,BufferedRiskBased,loss,2080.5541724564805,1847.831009102087,2336.5695505309136,398.4045900362085,0.0
portfolio_world_0,BufferedRiskBased,default_rate,0.8645833333333333,0.80703125,0.9166666666666666,0.09897791159711837,0.0
portfolio_world_0,BufferedRiskBased,el_violation_rate,0.5031249999999999,0.44791666666666663,0.5718749999999999,0.10244409044286869,0.0
portfolio_world_0,BufferedRiskBased,true_violation_rate,0.30833333333333335,0.2552083333333333,0.3688541666666666,0.09096048330901461,0.0
portfolio_world_0,Decrease20,value,-945.7889197405555,-1147.2887825568712,-746.0692107637033,341.91377910340606,0.0
portfolio_world_0,Decrease20,loss,1269.3426472973383,1095.706572555377,1468.1707423559083,315.7676876463262,0.0
portfolio_world_0,Decrease20,default_rate,0.8958333333333334,0.8333333333333334,0.9583333333333333,0.09708039541845291,0.0
portfolio_world_0,Decrease20,el_violation_rate,0.2364697802197802,0.15408854166666663,0.3174722413003662,0.13653752490201856,0.0
portfolio_world_0,Decrease20,true_violation_rate,0.19164377289377288,0.1374771062271062,0.2459775641025641,0.0882695770609146,0.0
portfolio_world_0,Greedy,value,-1619.6614722956665,-1839.4046791363178,-1389.1040740237167,383.7700845084361,0.0
portfolio_world_0,Greedy,loss,2305.220566764051,2088.180848201048,2546.168895547464,361.26530339652254,0.0
portfolio_world_0,Greedy,default_rate,0.8125,0.7604166666666666,0.8645833333333333,0.08625819491779428,0.0
portfolio_world_0,Greedy,el_violation_rate,0.578125,0.5260416666666666,0.6329427083333332,0.08164206383538812,0.0
portfolio_world_0,Greedy,true_violation_rate,0.29166666666666663,0.24205729166666665,0.3541666666666667,0.08625819491779428,0.0
portfolio_world_0,Myopic,value,-1672.5616053211143,-1856.4824703747213,-1437.4095372670631,346.17972590086885,0.0
portfolio_world_0,Myopic,loss,2294.4291926168407,2047.600690167526,2484.888471780013,339.3261042654884,0.0
portfolio_world_0,Myopic,default_rate,0.8541666666666667,0.7916666666666667,0.90625,0.09708039541845291,0.0
portfolio_world_0,Myopic,el_violation_rate,0.4979166666666667,0.4427083333333333,0.5718749999999999,0.10835622468770044,0.0
portfolio_world_0,Myopic,true_violation_rate,0.3114583333333333,0.25,0.3803124999999999,0.10661992093264064,0.0
portfolio_world_0,PPO_hard,value,-1103.4377066897705,-1370.9276107097405,-855.1588619846742,364.6569806874115,150.31084379485475
portfolio_world_0,PPO_hard,loss,1534.8349168998222,1242.9833786749682,1830.7382354495508,338.25497119198536,239.25008336632274
portfolio_world_0,PPO_hard,default_rate,0.8854166666666666,0.8229166666666666,0.9375,0.0763437817760753,0.02755990949025618
portfolio_world_0,PPO_hard,el_violation_rate,0.27963344525844525,0.18459067841880336,0.38108662749287747,0.11127238962916167,0.08116852128576497
portfolio_world_0,PPO_hard,true_violation_rate,0.21851088726088727,0.16118856837606835,0.2696834935897436,0.06278370826961738,0.041222215325058986
portfolio_world_0,PPO_penalty,value,-944.7614918435814,-1148.7869668628139,-739.6628876692932,341.2458928372667,1.3923737144427707e-13
portfolio_world_0,PPO_penalty,loss,1268.2727217721622,1091.5818336219252,1470.7788881218648,315.1790952263887,0.0
portfolio_world_0,PPO_penalty,default_rate,0.8958333333333334,0.8333333333333334,0.9533854166666664,0.09708039541845291,0.0
portfolio_world_0,PPO_penalty,el_violation_rate,0.23646978021978016,0.15408854166666663,0.31106513278388276,0.13653752490201856,3.3993498887762956e-17
portfolio_world_0,PPO_penalty,true_violation_rate,0.19164377289377285,0.13913690476190474,0.24431719322344317,0.0882695770609146,0.0
portfolio_world_0,PPO_unconstrained,value,-944.7614918435814,-1148.7869668628139,-739.6628876692932,341.2458928372667,1.3923737144427707e-13
portfolio_world_0,PPO_unconstrained,loss,1268.2727217721622,1091.5818336219252,1470.7788881218648,315.1790952263887,0.0
portfolio_world_0,PPO_unconstrained,default_rate,0.8958333333333334,0.8333333333333334,0.9533854166666664,0.09708039541845291,0.0
portfolio_world_0,PPO_unconstrained,el_violation_rate,0.23646978021978016,0.15408854166666663,0.31106513278388276,0.13653752490201856,3.3993498887762956e-17
portfolio_world_0,PPO_unconstrained,true_violation_rate,0.19164377289377285,0.13913690476190474,0.24431719322344317,0.0882695770609146,0.0
portfolio_world_0,RiskBased,value,-1496.1837413559376,-1749.72780550798,-1253.2858838854988,432.64755200060597,0.0
portfolio_world_0,RiskBased,loss,2080.5541724564805,1847.831009102087,2336.5695505309136,398.4045900362085,0.0
portfolio_world_0,RiskBased,default_rate,0.8645833333333333,0.80703125,0.9166666666666666,0.09897791159711837,0.0
portfolio_world_0,RiskBased,el_violation_rate,0.5031249999999999,0.44791666666666663,0.5718749999999999,0.10244409044286869,0.0
portfolio_world_0,RiskBased,true_violation_rate,0.30833333333333335,0.2552083333333333,0.3688541666666666,0.09096048330901461,0.0
portfolio_world_0,Static,value,-2415.29306152938,-2656.7327623940164,-2152.122173687287,439.202357494204,0.0
portfolio_world_0,Static,loss,3157.6264094359667,2914.951401140557,3381.119584032109,400.3271940282839,0.0
portfolio_world_0,Static,default_rate,0.8645833333333333,0.8125,0.9166666666666666,0.08838834764831843,0.0
portfolio_world_0,Static,el_violation_rate,0.6536458333333333,0.6119791666666666,0.6901041666666667,0.0639101823556322,0.0
portfolio_world_0,Static,true_violation_rate,0.3880208333333333,0.3255208333333333,0.4492838541666666,0.09767732907425021,0.0
portfolio_world_1,BufferedRiskBased,value,-1743.5879556040309,-1984.615610756925,-1449.5814532775134,448.175844607932,0.0
portfolio_world_1,BufferedRiskBased,loss,2212.300384273495,1961.455682466867,2437.8374251846185,385.46696908854534,0.0
portfolio_world_1,BufferedRiskBased,default_rate,0.8854166666666666,0.8333333333333334,0.9375,0.08838834764831843,0.0
portfolio_world_1,BufferedRiskBased,el_violation_rate,0.3295558608058608,0.23007812499999997,0.4427154876373626,0.18024161406573946,0.0
portfolio_world_1,BufferedRiskBased,true_violation_rate,0.3226304945054945,0.24999999999999997,0.39792954441391937,0.12263638769929672,0.0
portfolio_world_1,Decrease20,value,-1160.4857398083675,-1356.5771755481103,-978.8961785097611,332.6401387630589,0.0
portfolio_world_1,Decrease20,loss,1425.67775990052,1263.16949205537,1606.9205802557556,299.4060261923458,0.0
portfolio_world_1,Decrease20,default_rate,0.9166666666666666,0.8645833333333334,0.96875,0.07715167498104594,0.0
portfolio_world_1,Decrease20,el_violation_rate,0.13717948717948716,0.0893790064102564,0.17924679487179482,0.07216919034681704,0.0
portfolio_world_1,Decrease20,true_violation_rate,0.23870192307692306,0.14583333333333331,0.33500600961538457,0.15415031650446215,0.0
portfolio_world_1,Greedy,value,-1783.1173819731196,-2089.176091048674,-1458.3985542995124,506.18186532559827,0.0
portfolio_world_1,Greedy,loss,2345.4886152000117,2082.8411043377523,2631.163849852366,456.15257266796084,0.0
portfolio_world_1,Greedy,default_rate,0.8125,0.7604166666666666,0.8645833333333334,0.08625819491779428,0.0
portfolio_world_1,Greedy,el_violation_rate,0.46875,0.3854166666666667,0.5572916666666667,0.13684004681634104,0.0
portfolio_world_1,Greedy,true_violation_rate,0.2708333333333333,0.21874999999999997,0.3125,0.08625819491779428,0.0
portfolio_world_1,Myopic,value,-1893.1371233872565,-2172.898665786935,-1613.0267658815785,481.84014664553376,0.0
portfolio_world_1,Myopic,loss,2445.8070857161874,2187.434336370476,2717.5023452934574,437.935575683944,0.0
portfolio_world_1,Myopic,default_rate,0.8645833333333333,0.8020833333333333,0.9166666666666667,0.09897791159711838,0.0
portfolio_world_1,Myopic,el_violation_rate,0.45163690476190477,0.3802083333333333,0.5171502976190476,0.11264399326056883,0.0
portfolio_world_1,Myopic,true_violation_rate,0.3526785714285714,0.294140625,0.42261904761904756,0.10075185047506402,0.0
portfolio_world_1,PPO_hard,value,-1353.125546949623,-1606.3772086982688,-1081.0753392686747,358.262626227451,175.76488106151794
portfolio_world_1,PPO_hard,loss,1698.7085902216052,1400.7535894619793,1987.3110698739868,321.4833839170676,244.7189973450505
portfolio_world_1,PPO_hard,default_rate,0.9097222222222223,0.8645833333333334,0.946267361111111,0.06429306248420492,0.00601406530405858
portfolio_world_1,PPO_hard,el_violation_rate,0.178752035002035,0.10383969907407405,0.27736969627594626,0.08467471467632177,0.07330491715392101
portfolio_world_1,PPO_hard,true_violation_rate,0.26084147334147334,0.191260016025641,0.344581330128205,0.11433364780898042,0.019210454030358416
portfolio_world_1,PPO_penalty,value,-1158.1432369374468,-1351.7683966020238,-962.2626618500896,331.05777623003297,0.0
portfolio_world_1,PPO_penalty,loss,1423.2704274688742,1260.6986674255606,1602.9153141746945,297.98743378819046,0.0
portfolio_world_1,PPO_penalty,default_rate,0.9166666666666666,0.8645833333333334,0.96875,0.07715167498104594,0.0
portfolio_world_1,PPO_penalty,el_violation_rate,0.13717948717948714,0.09374999999999999,0.17791466346153836,0.07216919034681704,0.0
portfolio_world_1,PPO_penalty,true_violation_rate,0.23870192307692306,0.1473177083333333,0.33099959935897433,0.15415031650446215,0.0
portfolio_world_1,PPO_unconstrained,value,-1158.1432369374468,-1351.7683966020238,-962.2626618500896,331.05777623003297,0.0
portfolio_world_1,PPO_unconstrained,loss,1423.2704274688742,1260.6986674255606,1602.9153141746945,297.98743378819046,0.0
portfolio_world_1,PPO_unconstrained,default_rate,0.9166666666666666,0.8645833333333334,0.96875,0.07715167498104594,0.0
portfolio_world_1,PPO_unconstrained,el_violation_rate,0.13717948717948714,0.09374999999999999,0.17791466346153836,0.07216919034681704,0.0
portfolio_world_1,PPO_unconstrained,true_violation_rate,0.23870192307692306,0.1473177083333333,0.33099959935897433,0.15415031650446215,0.0
portfolio_world_1,RiskBased,value,-1743.5879556040309,-1984.615610756925,-1449.5814532775134,448.175844607932,0.0
portfolio_world_1,RiskBased,loss,2212.300384273495,1961.455682466867,2437.8374251846185,385.46696908854534,0.0
portfolio_world_1,RiskBased,default_rate,0.8854166666666666,0.8333333333333334,0.9375,0.08838834764831843,0.0
portfolio_world_1,RiskBased,el_violation_rate,0.3295558608058608,0.23007812499999997,0.4427154876373626,0.18024161406573946,0.0
portfolio_world_1,RiskBased,true_violation_rate,0.3226304945054945,0.24999999999999997,0.39792954441391937,0.12263638769929672,0.0
portfolio_world_1,Static,value,-2315.2230005253477,-2625.777094493073,-1981.2952461439802,533.3168682360725,0.0
portfolio_world_1,Static,loss,2920.6242016897577,2639.097025981326,3217.664601409935,476.53350058362093,0.0
portfolio_world_1,Static,default_rate,0.8333333333333333,0.7708333333333333,0.8958333333333333,0.09960238411119945,0.0
portfolio_world_1,Static,el_violation_rate,0.5104166666666667,0.4270833333333333,0.5885416666666667,0.12938729237669142,0.0
portfolio_world_1,Static,true_violation_rate,0.4010416666666667,0.3489583333333333,0.453125,0.08010874305770696,0.0
portfolio_world_2,BufferedRiskBased,value,-1502.0454315440652,-1721.23890559666,-1281.4040043505317,382.355489946831,0.0
portfolio_world_2,BufferedRiskBased,loss,2071.1424656828412,1878.3904684255158,2268.1430779587154,331.4765228135104,0.0
portfolio_world_2,BufferedRiskBased,default_rate,0.84375,0.78125,0.90625,0.10386862122985208,0.0
portfolio_world_2,BufferedRiskBased,el_violation_rate,0.3858173076923077,0.34101562500000004,0.4251802884615384,0.07003118686652712,0.0
portfolio_world_2,BufferedRiskBased,true_violation_rate,0.31029647435897434,0.2552083333333333,0.36538461538461536,0.0894649057152044,0.0
portfolio_world_2,Decrease20,value,-987.9505495807266,-1166.5600036470244,-796.0878562489573,315.7454603745159,0.0
portfolio_world_2,Decrease20,loss,1289.9125722559165,1108.5626481491574,1469.6493987548872,295.50722669026385,0.0
portfolio_world_2,Decrease20,default_rate,0.9166666666666666,0.8591145833333333,0.96875,0.08908708063747478,0.0
portfolio_world_2,Decrease20,el_violation_rate,0.2004578754578754,0.12187499999999997,0.27413890796703294,0.12402655350063273,0.0
portfolio_world_2,Decrease20,true_violation_rate,0.19765338827838824,0.14250801282051279,0.2558616643772893,0.09526675767095054,0.0
portfolio_world_2,Greedy,value,-1675.4936521601487,-1887.097435871387,-1433.4306459076786,390.16216486773436,0.0
portfolio_world_2,Greedy,loss,2330.6854886199653,2144.5562060653547,2484.095757150178,300.4208017778484,0.0
portfolio_world_2,Greedy,default_rate,0.78125,0.7028645833333333,0.84375,0.11732382943111322,0.0
portfolio_world_2,Greedy,el_violation_rate,0.46875,0.421875,0.5208333333333334,0.07952612628504396,0.0
portfolio_world_2,Greedy,true_violation_rate,0.26041666666666663,0.20312499999999997,0.33854166666666663,0.09897791159711838,0.0
portfolio_world_2,Myopic,value,-1765.7648462407392,-2012.6458076318627,-1480.163079782997,469.1951391738077,0.0
portfolio_world_2,Myopic,loss,2386.608580840421,2114.6772412538994,2613.6220361097376,419.87884370130234,0.0
portfolio_world_2,Myopic,default_rate,0.8541666666666666,0.78125,0.9166666666666667,0.11572751247156893,0.0
portfolio_world_2,Myopic,el_violation_rate,0.47716346153846156,0.4208233173076923,0.546073717948718,0.10434350304043524,0.0
portfolio_world_2,Myopic,true_violation_rate,0.273838141025641,0.21354166666666669,0.33569210737179483,0.1061205091204029,0.0
portfolio_world_2,PPO_hard,value,-1177.4924619892192,-1424.884918222618,-936.2227080139673,327.60895569848554,164.4075319978056
portfolio_world_2,PPO_hard,loss,1574.5570405676262,1287.3475629955312,1852.2291198207415,306.34986034815955,247.21307431763688
portfolio_world_2,PPO_hard,default_rate,0.8958333333333334,0.8453993055555555,0.9375,0.06429306248420494,0.018042195912175773
portfolio_world_2,PPO_hard,el_violation_rate,0.22505341880341878,0.15029761904761904,0.3007554945054945,0.1149933003710045,0.025564773431306656
portfolio_world_2,PPO_hard,true_violation_rate,0.22669795482295477,0.1726847718253968,0.29442336309523803,0.08768915412547791,0.025449158410442072
portfolio_world_2,PPO_penalty,value,-987.9505495807265,-1170.5489634242917,-804.2118694965725,315.7454603745159,0.0
portfolio_world_2,PPO_penalty,loss,1289.9125722559163,1129.3061896966956,1462.465359705734,295.50722669026385,0.0
portfolio_world_2,PPO_penalty,default_rate,0.9166666666666666,0.8541666666666666,0.96875,0.08908708063747478,0.0
portfolio_world_2,PPO_penalty,el_violation_rate,0.20045787545787544,0.1294642857142857,0.27131410256410254,0.12402655350063273,0.0
portfolio_world_2,PPO_penalty,true_violation_rate,0.19765338827838821,0.14511933379120875,0.2580803571428571,0.09526675767095054,3.3993498887762956e-17
portfolio_world_2,PPO_unconstrained,value,-987.9505495807265,-1170.5489634242917,-804.2118694965725,315.7454603745159,0.0
portfolio_world_2,PPO_unconstrained,loss,1289.9125722559163,1129.3061896966956,1462.465359705734,295.50722669026385,0.0
portfolio_world_2,PPO_unconstrained,default_rate,0.9166666666666666,0.8541666666666666,0.96875,0.08908708063747478,0.0
portfolio_world_2,PPO_unconstrained,el_violation_rate,0.20045787545787544,0.1294642857142857,0.27131410256410254,0.12402655350063273,0.0
portfolio_world_2,PPO_unconstrained,true_violation_rate,0.19765338827838821,0.14511933379120875,0.2580803571428571,0.09526675767095054,3.3993498887762956e-17
portfolio_world_2,RiskBased,value,-1502.0454315440652,-1721.23890559666,-1281.4040043505317,382.355489946831,0.0
portfolio_world_2,RiskBased,loss,2071.1424656828412,1878.3904684255158,2268.1430779587154,331.4765228135104,0.0
portfolio_world_2,RiskBased,default_rate,0.84375,0.78125,0.90625,0.10386862122985208,0.0
portfolio_world_2,RiskBased,el_violation_rate,0.3858173076923077,0.34101562500000004,0.4251802884615384,0.07003118686652712,0.0
portfolio_world_2,RiskBased,true_violation_rate,0.31029647435897434,0.2552083333333333,0.36538461538461536,0.0894649057152044,0.0
portfolio_world_2,Static,value,-2256.20219823165,-2459.1452226614197,-2003.4760810911025,379.49454282828964,0.0
portfolio_world_2,Static,loss,2934.2811688709576,2729.31693996497,3114.439757271541,315.431693224402,0.0
portfolio_world_2,Static,default_rate,0.8333333333333334,0.7604166666666667,0.90625,0.11785113019775793,0.0
portfolio_world_2,Static,el_violation_rate,0.5815304487179487,0.4973958333333333,0.6846955128205129,0.15567969674513107,0.0
portfolio_world_2,Static,true_violation_rate,0.33032852564102566,0.2734375,0.38963341346153846,0.09890908092747272,0.0
size_24,BufferedRiskBased,value,-759.7351188849324,-868.788009714246,-647.356416660024,292.8519168124108,0.0
size_24,BufferedRiskBased,loss,1397.3435998856964,1300.03602022107,1499.7103852957232,263.1254130080166,0.0
size_24,BufferedRiskBased,default_rate,0.6388888888888888,0.609375,0.670138888888889,0.08482956295067526,0.0
size_24,BufferedRiskBased,el_violation_rate,0.22569444444444442,0.19444444444444442,0.25347222222222227,0.08049202058851487,0.0
size_24,BufferedRiskBased,true_violation_rate,0.10416666666666663,0.06853298611111108,0.14583333333333334,0.09112156768086443,0.0
size_24,Decrease20,value,-748.6769810667496,-851.9579516471279,-655.9856439439019,259.5676464455733,0.0
size_24,Decrease20,loss,1056.8152677797354,969.6184102378842,1156.9725690418397,250.16248673341445,0.0
size_24,Decrease20,default_rate,0.6961805555555557,0.6640190972222223,0.7274305555555557,0.09233874724705876,0.0
size_24,Decrease20,el_violation_rate,0.13194444444444442,0.10590277777777775,0.15889756944444436,0.06462763401908653,0.0
size_24,Decrease20,true_violation_rate,0.07638888888888888,0.046874999999999986,0.10681423611111106,0.07738427024792274,0.0
size_24,Greedy,value,-878.5977737718335,-1025.0824907496756,-742.0662393598117,374.9691706069613,0.0
size_24,Greedy,loss,1598.6112667971677,1473.8857450575667,1722.8346213851985,328.1313417257686,0.0
size_24,Greedy,default_rate,0.5972222222222222,0.5607638888888888,0.6371527777777778,0.10545698423219504,0.0
size_24,Greedy,el_violation_rate,0.2881944444444445,0.24305555555555558,0.3298611111111111,0.1171552055608973,0.0
size_24,Greedy,true_violation_rate,0.10416666666666663,0.07118055555555552,0.13888888888888887,0.08688100585711449,0.0
size_24,Myopic,value,-823.1480404397183,-958.9113772153148,-693.4010727531671,346.30202097396074,0.0
size_24,Myopic,loss,1581.1614878521066,1460.9219495341545,1706.1337428108736,311.78925716416836,0.0
size_24,Myopic,default_rate,0.595486111111111,0.5598524305555556,0.6336805555555555,0.10167614492128794,0.0
size_24,Myopic,el_violation_rate,0.2517361111111111,0.22048611111111108,0.28125,0.07817279134045384,0.0
size_24,Myopic,true_violation_rate,0.10069444444444442,0.06770833333333331,0.13541666666666663,0.0868085748267189,0.0
size_24,PPO_hard,value,-678.6209867111735,-817.0745977121876,-514.8620190459974,250.45939322904795,117.3202004150192
size_24,PPO_hard,loss,1126.2662233737271,1010.2493758846656,1248.8634487919012,238.8645065200197,89.69315362222224
size_24,PPO_hard,default_rate,0.6585648148148148,0.613671875,0.707175925925926,0.08629175639264512,0.03313805162551024
size_24,PPO_hard,el_violation_rate,0.1637731481481481,0.12557870370370364,0.2129918981481481,0.06754394191400527,0.03732975329368087
size_24,PPO_hard,true_violation_rate,0.07696759259259256,0.04687499999999998,0.11083622685185181,0.07417229423124386,0.01650066832104542
size_24,PPO_penalty,value,-748.6769810667494,-847.4155789206725,-647.0789149796515,259.5676464455733,0.0
size_24,PPO_penalty,loss,1056.8152677797354,956.7132879019557,1152.6412802458992,250.16248673341445,0.0
size_24,PPO_penalty,default_rate,0.6961805555555556,0.6622829861111111,0.7326388888888888,0.09233874724705876,0.0
size_24,PPO_penalty,el_violation_rate,0.1319444444444444,0.10937499999999994,0.15624999999999994,0.06462763401908653,0.0
size_24,PPO_penalty,true_violation_rate,0.07638888888888887,0.048611111111111084,0.10763888888888885,0.07738427024792274,0.0
size_24,PPO_unconstrained,value,-748.6769810667494,-847.4155789206725,-647.0789149796515,259.5676464455733,0.0
size_24,PPO_unconstrained,loss,1056.8152677797354,956.7132879019557,1152.6412802458992,250.16248673341445,0.0
size_24,PPO_unconstrained,default_rate,0.6961805555555556,0.6622829861111111,0.7326388888888888,0.09233874724705876,0.0
size_24,PPO_unconstrained,el_violation_rate,0.1319444444444444,0.10937499999999994,0.15624999999999994,0.06462763401908653,0.0
size_24,PPO_unconstrained,true_violation_rate,0.07638888888888887,0.048611111111111084,0.10763888888888885,0.07738427024792274,0.0
size_24,RiskBased,value,-759.7351188849324,-868.788009714246,-647.356416660024,292.8519168124108,0.0
size_24,RiskBased,loss,1397.3435998856964,1300.03602022107,1499.7103852957232,263.1254130080166,0.0
size_24,RiskBased,default_rate,0.6388888888888888,0.609375,0.670138888888889,0.08482956295067526,0.0
size_24,RiskBased,el_violation_rate,0.22569444444444442,0.19444444444444442,0.25347222222222227,0.08049202058851487,0.0
size_24,RiskBased,true_violation_rate,0.10416666666666663,0.06853298611111108,0.14583333333333334,0.09112156768086443,0.0
size_24,Static,value,-1303.3573836192165,-1449.355885535731,-1162.426356451185,403.63326724833394,0.0
size_24,Static,loss,2086.8744870528603,1949.0757339782285,2231.9032592813974,386.84498652527043,0.0
size_24,Static,default_rate,0.6475694444444444,0.6145833333333334,0.6805555555555557,0.09355689989796862,0.0
size_24,Static,el_violation_rate,0.3697916666666667,0.31332465277777777,0.4236111111111111,0.13420936173672007,0.0
size_24,Static,true_violation_rate,0.18749999999999997,0.14062499999999997,0.23528645833333328,0.12650065398620358,0.0
size_8,BufferedRiskBased,value,-605.110101258604,-788.2787710057956,-415.0429523699412,516.1339220831895,0.0
size_8,BufferedRiskBased,loss,1323.7758235883732,1174.3829032214799,1466.4733881418263,370.4616965130462,0.0
size_8,BufferedRiskBased,default_rate,0.6197916666666666,0.5625,0.6641927083333332,0.14025969056397297,0.0
size_8,BufferedRiskBased,el_violation_rate,0.2118055555555555,0.16493055555555555,0.2604166666666667,0.12881653495548936,0.0
size_8,BufferedRiskBased,true_violation_rate,0.10763888888888885,0.07465277777777775,0.14062499999999997,0.08853056551607368,0.0
size_8,Decrease20,value,-653.605561806127,-789.3671664565054,-518.0106121982724,374.59147577439654,0.0
size_8,Decrease20,loss,975.1659329532143,849.4177593079012,1103.744891796695,343.3709931628808,0.0
size_8,Decrease20,default_rate,0.671875,0.6222656249999999,0.7291666666666666,0.13699264102736386,0.0
size_8,Decrease20,el_violation_rate,0.08159722222222221,0.052907986111111104,0.11549479166666661,0.08376623667926957,0.0
size_8,Decrease20,true_violation_rate,0.08680555555555554,0.05638020833333333,0.11896701388888882,0.07565800989021257,0.0
size_8,Greedy,value,-786.4723822091104,-996.1035202197319,-590.8464229666328,555.7537334656184,0.0
size_8,Greedy,loss,1620.3569835899034,1453.76776758584,1781.1559210396338,423.26440769979746,0.0
size_8,Greedy,default_rate,0.5833333333333334,0.5260416666666666,0.6302083333333334,0.14116492564331998,0.0
size_8,Greedy,el_violation_rate,0.4166666666666667,0.3497829861111111,0.4870225694444444,0.17289101870203116,0.0
size_8,Greedy,true_violation_rate,0.14236111111111108,0.10069444444444442,0.18758680555555546,0.11907241805196006,0.0
