policy,policy_seed,world_id,world_kind,signal,seconds,steps,steps_per_second,policy_inference_ms
Random,991,random_000,randomized,pd_lag,2.200125599978492,875,397.7045674158575,0.1350814883730241
PDThreshold,-1,random_000,randomized,pd_lag,2.2739419999998063,858,377.31833089853353,0.1026128223632616
UtilizationPD,-1,random_000,randomized,pd_lag,2.0374768000328918,850,417.1826643553823,0.1010792927049538
MyopicEconomic,-1,random_000,randomized,pd_lag,2.738114699954167,992,362.2930770637932,0.2995870948530688
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_lag,5.824549800017849,995,170.82865357198096,2.724663116126766
PPO,101,random_000,randomized,pd_lag,2.265137099893764,715,315.65418271306135,0.6204446123170477
PPO,202,random_000,randomized,pd_lag,2.4511420000344515,715,291.7007664141655,0.621226155264238
PPO,303,random_000,randomized,pd_lag,2.244552999967709,715,318.5489493945058,0.6162551052581805
PPO,404,random_000,randomized,pd_lag,2.2709970000432804,715,314.8396937496499,0.6174634956474696
PPO,505,random_000,randomized,pd_lag,2.240776599966921,715,319.0858026679478,0.613975104993092
PPO_without_PD,101,random_000,randomized,pd_lag,2.4534716000780463,715,291.4237931171714,0.6470545429501917
PPO_without_PD,202,random_000,randomized,pd_lag,2.277712000068277,715,313.9115041667108,0.6225036359489797
PPO_without_PD,303,random_000,randomized,pd_lag,2.3393667999189347,715,305.63826075704617,0.6456216780950764
PPO_without_PD,404,random_000,randomized,pd_lag,2.56886460003443,715,278.3330814673599,0.6707636374081453
PPO_without_PD,505,random_000,randomized,pd_lag,2.376710799988359,715,300.8359283777824,0.6691204222778862
Static,-1,random_000,randomized,pd_noise_high,2.094915600027889,878,419.10996318339096,0.0877838266497915
AlwaysDecrease,-1,random_000,randomized,pd_noise_high,2.3082445999607444,834,361.3135280438579,0.0999046770724014
AlwaysDecrease20,-1,random_000,randomized,pd_noise_high,1.8904410999966783,715,378.21860728760936,0.090050209033583
AlwaysIncrease,-1,random_000,randomized,pd_noise_high,2.2982761000748724,982,427.2767749566768,0.0898010159563842
Random,991,random_000,randomized,pd_noise_high,2.3202699000248685,875,377.11130071144817,0.1300268537764038
PDThreshold,-1,random_000,randomized,pd_noise_high,2.062364999903366,840,407.2993868880431,0.0929627409537455
UtilizationPD,-1,random_000,randomized,pd_noise_high,1.9801739000249652,827,417.640087059815,0.0975408721962964
MyopicEconomic,-1,random_000,randomized,pd_noise_high,2.570240099914372,992,385.95616029531584,0.2823001993801294
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_noise_high,5.962186999968253,996,167.05279455429752,2.800245581023642
PPO,101,random_000,randomized,pd_noise_high,2.215825500083156,715,322.67883909322614,0.61233384677997
PPO,202,random_000,randomized,pd_noise_high,2.330764700076543,715,306.7662728788192,0.6580313285031206
PPO,303,random_000,randomized,pd_noise_high,2.4985223999246955,715,286.1691374155981,0.7018102085465318
PPO,404,random_000,randomized,pd_noise_high,2.315595699939877,715,308.77583682616296,0.6501011200366424
PPO,505,random_000,randomized,pd_noise_high,2.4644185999641195,715,290.1292824240208,0.7028623808084147
PPO_without_PD,101,random_000,randomized,pd_noise_high,2.2523822999792174,715,317.4416705399422,0.6363219539211555
PPO_without_PD,202,random_000,randomized,pd_noise_high,2.3073112999554724,715,309.8844963026005,0.6527865727243203
PPO_without_PD,303,random_000,randomized,pd_noise_high,2.286426700069569,715,312.7150325782343,0.6368858731592765
PPO_without_PD,404,random_000,randomized,pd_noise_high,2.2401047999737784,715,319.1814954409139,0.6066641970570167
PPO_without_PD,505,random_000,randomized,pd_noise_high,2.415206899982877,715,296.0408899150914,0.6123032176645694
Static,-1,random_000,randomized,pd_noise_low,2.1200920999981463,878,414.132952054662,0.0881092255067394
AlwaysDecrease,-1,random_000,randomized,pd_noise_low,2.025774000096135,834,411.6944930482975,0.0873029962622022
AlwaysDecrease20,-1,random_000,randomized,pd_noise_low,1.9049042999977248,715,375.3469400015812,0.0927304912527853
AlwaysIncrease,-1,random_000,randomized,pd_noise_low,2.3499942999333143,982,417.8733540025464,0.0915143594037658
Random,991,random_000,randomized,pd_noise_low,2.237379299942404,875,391.0825491334995,0.1336148558184504
PDThreshold,-1,random_000,randomized,pd_noise_low,2.089131799992174,840,402.0809026999382,0.0932876195292919
UtilizationPD,-1,random_000,randomized,pd_noise_low,2.195061600068584,832,379.0326430811802,0.0993245179975369
MyopicEconomic,-1,random_000,randomized,pd_noise_low,2.4044642000226304,992,412.5659263259829,0.2606846797026528
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_noise_low,5.89512740005739,995,168.7834600470744,2.776404020105063
PPO,101,random_000,randomized,pd_noise_low,2.405451499973424,715,297.24149499912994,0.6421862930463224
PPO,202,random_000,randomized,pd_noise_low,2.3506096999626607,715,304.176401557161,0.629141396790795
PPO,303,random_000,randomized,pd_noise_low,2.185505900066346,715,327.15537394719206,0.5770639169609526
PPO,404,random_000,randomized,pd_noise_low,2.2932125000515957,715,311.7896836790804,0.6136973404774925
PPO,505,random_000,randomized,pd_noise_low,2.295973000000231,715,311.4148119337327,0.6094011175283394
PPO_without_PD,101,random_000,randomized,pd_noise_low,2.362995699979365,715,302.5820148577688,0.5829588858527945
PPO_without_PD,202,random_000,randomized,pd_noise_low,2.2904484000755474,715,312.1659496788562,0.6105601400058794
PPO_without_PD,303,random_000,randomized,pd_noise_low,2.4588545999722555,715,290.78579921239253,0.7157790199430152
PPO_without_PD,404,random_000,randomized,pd_noise_low,2.205575199914165,715,324.17847282097927,0.6219085322211048
PPO_without_PD,505,random_000,randomized,pd_noise_low,2.240802300046198,715,319.08214302763747,0.616483919980278
Static,-1,random_000,randomized,pd_over,2.3971705000149086,878,366.2651446755829,0.0944225519846759
AlwaysDecrease,-1,random_000,randomized,pd_over,2.484949800069444,834,335.6204620216848,0.0985122297787748
AlwaysDecrease20,-1,random_000,randomized,pd_over,2.079279000055976,715,343.8691969575759,0.0967292287680027
AlwaysIncrease,-1,random_000,randomized,pd_over,2.721779700019397,982,360.7933441464795,0.0962314661592245
Random,991,random_000,randomized,pd_over,2.367279600002803,875,369.6225828157198,0.1412356577015348
PDThreshold,-1,random_000,randomized,pd_over,2.2488051999825984,833,370.418922904681,0.1009588230721035
UtilizationPD,-1,random_000,randomized,pd_over,2.4525636000325903,833,339.6446069691856,0.1203545003331133
MyopicEconomic,-1,random_000,randomized,pd_over,2.547796200029552,992,389.35610312492565,0.2823396173499209
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_over,5.851491200039163,995,170.04212532923924,2.754671656498545
PPO,101,random_000,randomized,pd_over,2.434297800064087,715,293.71919901549285,0.6346188772183198
PPO,202,random_000,randomized,pd_over,2.423204199993052,715,295.06386626519145,0.6054416790578541
PPO,303,random_000,randomized,pd_over,2.555088500026613,715,279.8337513524689,0.6828185993122992
PPO,404,random_000,randomized,pd_over,2.352197299944237,715,303.9710997104496,0.6256148253300494
PPO,505,random_000,randomized,pd_over,2.2217438000952825,715,321.8192844599527,0.5749889493144892
PPO_without_PD,101,random_000,randomized,pd_over,2.2955670000519603,715,311.46988956707247,0.6063490918791898
PPO_without_PD,202,random_000,randomized,pd_over,2.305450299987569,715,310.1346405098627,0.6097474143599401
PPO_without_PD,303,random_000,randomized,pd_over,2.283193099894561,715,313.15791907089204,0.6095906306006067
PPO_without_PD,404,random_000,randomized,pd_over,2.384643999976106,715,299.8351116590838,0.6258886690101736
PPO_without_PD,505,random_000,randomized,pd_over,2.483072799979709,715,287.9496726821069,0.6312728670614582
Static,-1,random_000,randomized,pd_steep,2.150455900002271,878,408.28551750308986,0.0913807524820038
AlwaysDecrease,-1,random_000,randomized,pd_steep,2.117252300027758,834,393.90676301972417,0.0925870491939929
AlwaysDecrease20,-1,random_000,randomized,pd_steep,1.971966199926101,715,362.5822795678722,0.0914874108885968
AlwaysIncrease,-1,random_000,randomized,pd_steep,2.3848441001027822,982,411.76695783077713,0.0911434848466603
Random,991,random_000,randomized,pd_steep,2.1786060999147594,875,401.6329523883347,0.1308229682700974
PDThreshold,-1,random_000,randomized,pd_steep,2.1383057000348344,845,395.1726827395327,0.0928037875668096
UtilizationPD,-1,random_000,randomized,pd_steep,2.2943274999270216,837,364.8127828423028,0.1035255664823801
MyopicEconomic,-1,random_000,randomized,pd_steep,2.62691019999329,992,377.62996238034094,0.2842588706229317
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_steep,5.823063599993475,995,170.87225356788392,2.6945048241160023
PPO,101,random_000,randomized,pd_steep,2.271511900005862,715,314.76832676868423,0.5911304898742404
PPO,202,random_000,randomized,pd_steep,2.345689699985087,715,304.8144006449556,0.6221243354550504
PPO,303,random_000,randomized,pd_steep,2.3078220000024885,715,309.81592167820094,0.6173114686344678
PPO,404,random_000,randomized,pd_steep,2.4450221000006422,715,292.4308945918371,0.6531504883229003
PPO,505,random_000,randomized,pd_steep,2.4494266000110656,715,291.9050523893102,0.6383984634600632
PPO_without_PD,101,random_000,randomized,pd_steep,2.3916803000029176,715,298.95299969612483,0.5991374811652553
PPO_without_PD,202,random_000,randomized,pd_steep,2.274273900082335,715,314.3860552478376,0.600191049596907
PPO_without_PD,303,random_000,randomized,pd_steep,2.2991830999962986,715,310.9800172074817,0.6087980422002452
PPO_without_PD,404,random_000,randomized,pd_steep,2.2489239999558777,715,317.92981888851193,0.6014777622608976
PPO_without_PD,505,random_000,randomized,pd_steep,2.332730600028299,715,306.5077467545229,0.6143749660610424
Static,-1,random_000,randomized,pd_under,2.4224543999880552,878,362.4423229615093,0.0969026201130962
AlwaysDecrease,-1,random_000,randomized,pd_under,2.284575800062157,834,365.0568302340019,0.097432614184639
AlwaysDecrease20,-1,random_000,randomized,pd_under,2.1361441999906674,715,334.71523130466744,0.0977430754777539
AlwaysIncrease,-1,random_000,randomized,pd_under,2.8023020999971777,982,350.4261728244749,0.0968644620239916
Random,991,random_000,randomized,pd_under,2.626768699963577,875,333.1088877418605,0.1577061698106782
PDThreshold,-1,random_000,randomized,pd_under,2.358182099997066,880,373.1688065994118,0.0991706842217933
UtilizationPD,-1,random_000,randomized,pd_under,2.392747299978509,868,362.7629211023646,0.1093798356177929
MyopicEconomic,-1,random_000,randomized,pd_under,2.8127378000644967,992,352.6812915079583,0.3004102842579971
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,pd_under,6.332611000048928,996,157.28109621644288,2.907682927166407
PPO,101,random_000,randomized,pd_under,2.2604533000849187,715,316.30823780926573,0.5839811204900066
PPO,202,random_000,randomized,pd_under,2.394623099942692,715,298.58561041072034,0.578247972477514
PPO,303,random_000,randomized,pd_under,2.3298181000864133,715,306.8909113434566,0.6114997218812367
PPO,404,random_000,randomized,pd_under,2.5022696000523865,715,285.74059325383286,0.6615106268766355
PPO,505,random_000,randomized,pd_under,2.3100221999920905,715,309.5208349090533,0.6012023781536968
PPO_without_PD,101,random_000,randomized,pd_under,2.40116270002909,715,297.77240833840114,0.6422806983826669
PPO_without_PD,202,random_000,randomized,pd_under,2.5686863999580964,715,278.3523905493734,0.647441117040865
PPO_without_PD,303,random_000,randomized,pd_under,2.2459543999284506,715,318.350185570454,0.5863539856643631
PPO_without_PD,404,random_000,randomized,pd_under,2.25990579999052,715,316.384868786566,0.6017577608109458
PPO_without_PD,505,random_000,randomized,pd_under,2.4651217999635264,715,290.0465202208585,0.6062783214582742
Static,-1,random_000,randomized,reporting_error,2.0594972000690177,878,426.31764683660487,0.088285876211025
AlwaysDecrease,-1,random_000,randomized,reporting_error,2.0743192000081763,834,402.0596251515739,0.0931015603883053
AlwaysDecrease20,-1,random_000,randomized,reporting_error,2.1573895999463275,715,331.4190445795178,0.0981897920031439
AlwaysIncrease,-1,random_000,randomized,reporting_error,2.603982700034976,982,377.1146405799125,0.1052419562319525
Random,991,random_000,randomized,reporting_error,2.0866685999790207,875,419.328684971249,0.1294354293495416
PDThreshold,-1,random_000,randomized,reporting_error,2.0134669000981376,845,419.6741451070361,0.0958229587330708
UtilizationPD,-1,random_000,randomized,reporting_error,2.0606612999690697,837,406.1802878583508,0.1033703690025345
MyopicEconomic,-1,random_000,randomized,reporting_error,2.493318900000304,992,397.8632657057543,0.2717888118856917
SIMULATOR_ONLY_ORACLE_Myopic,-1,random_000,randomized,reporting_error,5.746092699933797,995,173.16114653205364,2.6962137668763275
PPO,101,random_000,randomized,reporting_error,2.2360753000248224,715,319.7566736648193,0.6033012604379987
PPO,202,random_000,randomized,reporting_error,2.4546689999988303,715,291.2816351208007,0.6334889518956726
PPO,303,random_000,randomized,reporting_error,2.385851800092496,715,299.6833248285918,0.6723974820004998
PPO,404,random_000,randomized,reporting_error,2.304263100028038,715,310.29442774624994,0.6177313283893403
PPO,505,random_000,randomized,reporting_error,2.34992800001055,715,304.2646412982824,0.6397414011424863
PPO_without_PD,101,random_000,randomized,reporting_error,2.400848599965684,715,297.81136553559423,0.6548233551683126
