policy,policy_seed,replicate,metric,clipping,IS,WIS,ESS,mean_weight,max_weight,weight_p99,nonzero_weights,zero_weight_fraction,IS_lower,IS_upper,IS_valid_bootstraps,WIS_lower,WIS_upper,WIS_valid_bootstraps,unreliable,episodes,true_MC_value,MC_standard_error,MC_lower,MC_upper,customers,IS_error,IS_covers_MC_point,WIS_error,WIS_covers_MC_point
PPO_without_PD,303,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO_without_PD,303,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO_without_PD,303,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO_without_PD,303,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO_without_PD,404,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO_without_PD,404,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO_without_PD,404,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO_without_PD,404,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO_without_PD,505,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO_without_PD,505,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO_without_PD,505,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO_without_PD,505,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
Behavior,-1,4,net_economic_value,none,-1015.480950932235,-1015.4809509322348,600.0,1.0,1.0,1.0,600,0.0,-1192.7737920703837,-839.9564130195216,400,-1192.7737920703835,-839.9564130195216,400,False,600,-998.668179087975,45.905702222563924,-1090.3156771582808,-911.7654998906797,2000,-16.812771844260055,True,-16.812771844259828,True
Behavior,-1,4,net_economic_value,20.0,-1015.480950932235,-1015.4809509322348,600.0,1.0,1.0,1.0,600,0.0,-1192.7737920703837,-839.9564130195216,400,-1192.7737920703835,-839.9564130195216,400,False,600,-998.668179087975,45.905702222563924,-1090.3156771582808,-911.7654998906797,2000,-16.812771844260055,True,-16.812771844259828,True
Behavior,-1,4,cumulative_reward,none,-4391.768156731504,-4391.768156731504,600.0,1.0,1.0,1.0,600,0.0,-4693.0670423394395,-4090.631791042004,400,-4693.067042339439,-4090.6317910420044,400,False,600,-4265.936456771599,81.5242143751003,-4423.220811099285,-4110.460256918664,2000,-125.83169995990465,True,-125.83169995990465,True
Behavior,-1,4,cumulative_reward,20.0,-4391.768156731504,-4391.768156731504,600.0,1.0,1.0,1.0,600,0.0,-4693.0670423394395,-4090.631791042004,400,-4693.067042339439,-4090.6317910420044,400,False,600,-4265.936456771599,81.5242143751003,-4423.220811099285,-4110.460256918664,2000,-125.83169995990465,True,-125.83169995990465,True
SoftPDThreshold,-1,4,net_economic_value,none,-973.7436087460588,-975.2273637603101,385.58086988766775,0.9984785547766722,5.940241364057211,3.874544805607513,600,0.0,-1173.54285079711,-785.2309460908738,400,-1178.5165708479028,-784.8536900887374,400,False,600,-925.0986101443532,44.35827735921656,-1019.6318482062359,-836.234778131052,2000,-48.64499860170565,True,-50.12875361595695,True
SoftPDThreshold,-1,4,net_economic_value,20.0,-973.7436087460588,-975.2273637603101,385.58086988766775,0.9984785547766722,5.940241364057211,3.874544805607513,600,0.0,-1173.54285079711,-785.2309460908738,400,-1178.5165708479028,-784.8536900887374,400,False,600,-925.0986101443532,44.35827735921656,-1019.6318482062359,-836.234778131052,2000,-48.64499860170565,True,-50.12875361595695,True
SoftPDThreshold,-1,4,cumulative_reward,none,-4126.802095974314,-4133.090366570117,385.58086988766775,0.9984785547766722,5.940241364057211,3.874544805607513,600,0.0,-4528.648519040052,-3766.691591201836,400,-4455.272789797964,-3783.69787507772,400,False,600,-4056.4473529690804,75.70146221106306,-4201.8759946626415,-3909.628425416655,2000,-70.35474300523401,True,-76.64301360103673,True
SoftPDThreshold,-1,4,cumulative_reward,20.0,-4126.802095974314,-4133.090366570117,385.58086988766775,0.9984785547766722,5.940241364057211,3.874544805607513,600,0.0,-4528.648519040052,-3766.691591201836,400,-4455.272789797964,-3783.69787507772,400,False,600,-4056.4473529690804,75.70146221106306,-4201.8759946626415,-3909.628425416655,2000,-70.35474300523401,True,-76.64301360103673,True
